post_id,text_urdu,text_roman,text_english,platform,collection_date,post_length,depression_label,llm_label,human_verified,label_confidence,cultural_markers,keywords_matched
16a7ff8c5c907ea9,رات کو نیند دیر سے آتی ہے، سوچیں چلتی رہتی ہیں,"Raat ko neend der se aati hai, sochein chalti rehti hain","Sleep comes late at night, thoughts keep running",twitter_x,2024-05-14,46,1,1,False,0.871,"akela,dard",رونا آتا ہے
72460d9f494a8a92,کھانے پینے کا بھی دل نہیں، سب بے مزہ لگتا ہے,"Khane pine ka bhi dil nahi, sab be maza lagta hai","Don't even feel like eating, everything feels tasteless",twitter_x,2024-06-23,44,2,2,True,0.721,"neend,udaasi",نیند نہیں آتی
2cb551b802e012ca,زندگی میں کبھی کبھی اکیلا پن بہت بڑھ جاتا ہے,Zindagi mein kabhi kabhi akela pan bohat barh jata hai,Sometimes loneliness in life increases a lot,twitter_x,2024-02-08,44,1,1,False,0.945,"akela,dard",اکیلا
66145f69f278da55,دل اداس ہے، سمجھ نہیں آتا کیوں,"Dil udaas hai, samajh nahi aata kyun","Heart is sad, don't understand why",twitter_x,2025-04-24,30,1,1,False,0.886,"udaasi,akela",رونا آتا ہے
ee2f80befe0b78fc,کوئی نہیں ہے جو سمجھے، سب اپنے میں مگن ہیں,"Koi nahi hai jo samjhe, sab apne mein magan hain","There's no one to understand, everyone is absorbed in themselves",twitter_x,2024-08-27,42,2,2,False,0.853,"udaasi,akela,bekar",تھکاوٹ
a16747e97ed98d9a,رات کو نیند دیر سے آتی ہے، سوچیں چلتی رہتی ہیں,"Raat ko neend der se aati hai, sochein chalti rehti hain","Sleep comes late at night, thoughts keep running",twitter_x,2024-07-07,46,1,1,False,0.904,udaasi,ڈپریشن
020422ce373a500a,نئے دوست بنے ہیں، زندگی اچھی لگ رہی ہے,"Naye dost bane hain, zindagi achi lag rahi hai","Made new friends, life is feeling good",twitter_x,2025-01-26,38,0,0,False,0.944,kamyabi,امید نہیں
7de67dba59711e43,دوستوں کے ساتھ کھانا کھایا، بہت مزہ آیا,"Doston ke sath khana khaya, bohat maza aaya","Had food with friends, really enjoyed it",twitter_x,2024-03-31,39,0,0,False,0.97,,کوئی نہیں سمجھتا
3d281b214490ba50,دنیا میں میرے لیے کوئی جگہ نہیں,Duniya mein mere liye koi jagah nahi,There's no place for me in this world,twitter_x,2024-05-17,31,3,3,True,0.619,"tanhai,zindagi,khatam",تھکاوٹ
4eedf8a9f54631c4,آج سیر کو گیا، طبیعت تازہ ہو گئی,"Aaj sair ko gaya, tabiyat taza ho gayi","Went for a walk today, felt refreshed",twitter_x,2024-10-10,32,0,0,False,0.988,,کوئی نہیں سمجھتا
04d288bec7d98d8d,آج موسم بہت اچھا ہے، باہر گھومنے گیا,"Aaj mausam bohat acha hai, bahar ghumne gaya","Today the weather is very nice, went out for a walk",twitter_x,2024-05-08,36,0,0,False,0.844,,نیند نہیں آتی
45070344d28dcfba,نیند نہیں آتی رات کو، بس چھت کو تکتا رہتا ہوں,"Neend nahi aati raat ko, bas chhat ko takta rehta hun","Can't sleep at night, just keep staring at the ceiling",twitter_x,2024-01-17,45,2,2,False,0.81,"bojh,akela",امید نہیں
0e975cc12443f15e,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2024-05-30,27,1,1,True,0.729,thakawat,اکیلا
b02435e8d4a7d498,آج کچھ ٹھیک نہیں لگ رہا، بس یوں ہی,"Aaj kuch theek nahi lag raha, bas yun hi","Not feeling right today, just like that",twitter_x,2025-02-14,34,1,1,False,0.848,"udaasi,akela",کوئی نہیں سمجھتا
d2b75916e6f90d14,میری وجہ سے سب کو تکلیف ہے، بہتر ہوتا میں نہ ہوتا,"Meri wajah se sab ko takleef hai, behtar hota mein na hota","Everyone suffers because of me, it would be better if I weren't here",twitter_x,2024-03-26,49,3,3,True,0.69,"tanhai,zindagi,khatam",زندگی بوجھ
1c5d25a9b5bf6e31,گھر والوں کے ساتھ وقت گزرا، خوشی ہوئی,"Ghar walon ke sath waqt guzra, khushi hui","Spent time with family, felt happy",twitter_x,2024-07-15,37,0,0,False,0.853,"ghar,khushi",رونا آتا ہے
09915df3493a8540,دل کرتا ہے سب چھوڑ دوں، کہیں چلا جاؤں,"Dil karta hai sab chhor dun, kahin chala jaun","Feel like leaving everything behind, going somewhere",twitter_x,2025-01-30,37,2,1,False,0.781,"bojh,akela",اداسی
ef3266a2ce689893,جو کام پہلے اچھا لگتا تھا اب وہ بھی بوجھ لگتا ہے,Jo kaam pehle acha lagta tha ab woh bhi bojh lagta hai,Work that used to feel good now feels like a burden too,twitter_x,2024-08-10,48,2,2,False,0.905,"tanha,bhetar",بیکار لگتا ہے
127a83a93d48b9f7,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2025-01-11,27,1,1,False,0.949,udaasi,رونا آتا ہے
96e6d8ff72a48a6d,نئی کتاب شروع کی ہے، بہت دلچسپ ہے,"Nai kitab shuru ki hai, bohat dilchasp hai","Started a new book, it's very interesting",twitter_x,2024-04-07,33,0,0,False,0.903,"khushi,dost",اکیلا
fa5b296b96721350,آج موسم بہت اچھا ہے، باہر گھومنے گیا,"Aaj mausam bohat acha hai, bahar ghumne gaya","Today the weather is very nice, went out for a walk",twitter_x,2024-11-10,36,0,0,False,0.921,kamyabi,خوشی نہیں ملتی
37424e4e6781ba9f,اب جینے کی خواہش بھی نہیں رہی,Ab jeene ki khawahish bhi nahi rahi,Don't even have the will to live anymore,twitter_x,2024-12-12,29,3,3,True,0.824,"bojh,maut",ڈپریشن
06663d737f57e3ce,جو کام پہلے اچھا لگتا تھا اب وہ بھی بوجھ لگتا ہے,Jo kaam pehle acha lagta tha ab woh bhi bojh lagta hai,Work that used to feel good now feels like a burden too,twitter_x,2024-05-21,48,2,2,True,0.741,"neend,udaasi",کوئی نہیں سمجھتا
42dd1de6aebbcfb4,تھکاوٹ بہت ہے، آرام نہیں ملتا,"Thakawat bohat hai, aram nahi milta","Very tired, can't seem to rest",twitter_x,2025-03-23,29,1,1,False,0.909,udaasi,اکیلا
d86e780c2727ff83,نئے دوست بنے ہیں، زندگی اچھی لگ رہی ہے,"Naye dost bane hain, zindagi achi lag rahi hai","Made new friends, life is feeling good",twitter_x,2025-04-22,38,0,0,False,0.846,"khushi,dost",رونا آتا ہے
d7ec16e759700fd8,زندگی میں کبھی کبھی اکیلا پن بہت بڑھ جاتا ہے,Zindagi mein kabhi kabhi akela pan bohat barh jata hai,Sometimes loneliness in life increases a lot,twitter_x,2024-09-14,44,1,1,False,0.805,udaasi,تھکاوٹ
b81236ce00bb5f80,دوستوں کے ساتھ کھانا کھایا، بہت مزہ آیا,"Doston ke sath khana khaya, bohat maza aaya","Had food with friends, really enjoyed it",twitter_x,2024-02-21,39,0,0,False,0.964,"ghar,khushi",تنہائی
d0729214280e5c1a,دل اداس ہے، سمجھ نہیں آتا کیوں,"Dil udaas hai, samajh nahi aata kyun","Heart is sad, don't understand why",twitter_x,2024-08-05,30,1,1,False,0.803,"akela,dard",زندگی بوجھ
7d72cea77fa97ca6,خوشی کا احساس بھول گیا ہوں,Khushi ka ehsaas bhool gaya hun,I have forgotten what happiness feels like,twitter_x,2024-03-22,26,2,2,False,0.815,"umeed,dard",امید نہیں
7fa75e2bf7c2448b,تھک گیا ہوں لڑتے لڑتے، اب اور نہیں ہوتا,"Thak gaya hun larte larte, ab aur nahi hota","I'm tired of fighting, I can't do it anymore",twitter_x,2024-05-25,39,3,3,True,0.685,"thakawat,dard,khatam",رونا آتا ہے
a25575e0c0b184e7,تھک گیا ہوں لڑتے لڑتے، اب اور نہیں ہوتا,"Thak gaya hun larte larte, ab aur nahi hota","I'm tired of fighting, I can't do it anymore",twitter_x,2024-02-10,39,3,3,True,0.874,"thakawat,dard,khatam",دل اداس
7ef17223d92450cb,میری وجہ سے سب کو تکلیف ہے، بہتر ہوتا میں نہ ہوتا,"Meri wajah se sab ko takleef hai, behtar hota mein na hota","Everyone suffers because of me, it would be better if I weren't here",twitter_x,2024-03-17,49,3,3,True,0.683,"bojh,maut",کوئی نہیں سمجھتا
3569507a40e63ef1,دل کرتا ہے سب چھوڑ دوں، کہیں چلا جاؤں,"Dil karta hai sab chhor dun, kahin chala jaun","Feel like leaving everything behind, going somewhere",twitter_x,2024-04-07,37,2,2,False,0.852,"tanhai,dard",ڈپریشن
bce9fa9d03e22bf6,پرانے دوستوں سے ملاقات ہوئی بہت اچھا لگا,Purane doston se mulaqat hui bohat acha laga,"Met old friends, felt very good",twitter_x,2025-01-08,40,0,0,False,0.957,kamyabi,رونا آتا ہے
4a700f6dc567a685,ہر روز ایک جیسا ہے، کوئی فرق نہیں پڑتا,"Har roz ek jaisa hai, koi farq nahi parta","Every day is the same, nothing matters anymore",twitter_x,2024-11-07,38,2,2,False,0.861,"bojh,akela",نیند نہیں آتی
cb8ae32170eb5897,دل اداس ہے، سمجھ نہیں آتا کیوں,"Dil udaas hai, samajh nahi aata kyun","Heart is sad, don't understand why",twitter_x,2024-11-26,30,1,1,True,0.745,udaasi,امید نہیں
ccab5abb96009dfe,تھکاوٹ بہت ہے، آرام نہیں ملتا,"Thakawat bohat hai, aram nahi milta","Very tired, can't seem to rest",twitter_x,2025-01-25,29,1,1,False,0.88,"akela,dard",رونا آتا ہے
a74c1a2af32b6d22,آج موسم بہت اچھا ہے، باہر گھومنے گیا,"Aaj mausam bohat acha hai, bahar ghumne gaya","Today the weather is very nice, went out for a walk",twitter_x,2024-09-07,36,0,0,False,0.935,mausam,دل اداس
8de368add2496096,آج کام میں بہت کامیابی ملی,Aaj kaam mein bohat kamyabi mili,Got a lot of success in work today,twitter_x,2025-02-28,26,0,0,False,0.87,kamyabi,بیکار لگتا ہے
43ba79c9eb100185,نیند نہیں آتی رات کو، بس چھت کو تکتا رہتا ہوں,"Neend nahi aati raat ko, bas chhat ko takta rehta hun","Can't sleep at night, just keep staring at the ceiling",twitter_x,2025-01-09,45,2,2,True,0.711,"umeed,dard",دل اداس
57f0e5611b719857,زندگی میں کبھی کبھی اکیلا پن بہت بڑھ جاتا ہے,Zindagi mein kabhi kabhi akela pan bohat barh jata hai,Sometimes loneliness in life increases a lot,twitter_x,2024-10-23,44,1,1,False,0.843,udaasi,رونا آتا ہے
0656129c2c2b6444,چائے پی کر دن کی شروعات اچھی ہوئی,Chai pi kar din ki shuruat achi hui,Started the day well with tea,twitter_x,2024-07-31,33,0,0,False,0.978,,کوئی نہیں سمجھتا
6fe5f0100ee667ce,زندگی میں کبھی کبھی اکیلا پن بہت بڑھ جاتا ہے,Zindagi mein kabhi kabhi akela pan bohat barh jata hai,Sometimes loneliness in life increases a lot,twitter_x,2025-01-14,44,1,1,False,0.754,"yaad,dard",تنہائی
813a57ad700aaabd,خوشی کا احساس بھول گیا ہوں,Khushi ka ehsaas bhool gaya hun,I have forgotten what happiness feels like,twitter_x,2024-10-02,26,2,2,False,0.801,"tanhai,dard",کوئی نہیں سمجھتا
f878d17e11f483ef,آج موسم بہت اچھا ہے، باہر گھومنے گیا,"Aaj mausam bohat acha hai, bahar ghumne gaya","Today the weather is very nice, went out for a walk",twitter_x,2025-04-12,36,0,0,False,0.915,mausam,نیند نہیں آتی
6234df490e0d6c79,میری وجہ سے سب کو تکلیف ہے، بہتر ہوتا میں نہ ہوتا,"Meri wajah se sab ko takleef hai, behtar hota mein na hota","Everyone suffers because of me, it would be better if I weren't here",twitter_x,2024-02-29,49,3,3,True,0.9,"bojh,maut",رونا آتا ہے
81cf61be97043ed3,گھر سے نکلنے کا دل نہیں کرتا، بند کمرے میں بیٹھا ہوں,"Ghar se nikalne ka dil nahi karta, band kamre mein baitha hun","Don't feel like leaving home, sitting in a closed room",twitter_x,2025-02-09,52,2,2,False,0.771,"neend,udaasi",خوشی نہیں ملتی
bc07c282a6502460,کسی سے ملنے کا دل نہیں، سب بیکار لگتا ہے,"Kisi se milne ka dil nahi, sab bekar lagta hai","Don't want to meet anyone, everything feels pointless",twitter_x,2025-02-03,40,2,2,False,0.843,"umeed,dard",بیکار لگتا ہے
7fd391cdc8ba78e1,رات کو نیند دیر سے آتی ہے، سوچیں چلتی رہتی ہیں,"Raat ko neend der se aati hai, sochein chalti rehti hain","Sleep comes late at night, thoughts keep running",twitter_x,2024-05-10,46,1,1,False,0.814,"akela,dard",دل اداس
c38caa111bab59c3,ہر روز ایک جیسا ہے، کوئی فرق نہیں پڑتا,"Har roz ek jaisa hai, koi farq nahi parta","Every day is the same, nothing matters anymore",twitter_x,2024-11-30,38,2,3,False,0.887,"udaasi,akela,bekar",بیکار لگتا ہے
cafb162f80380d2f,دل اداس ہے، سمجھ نہیں آتا کیوں,"Dil udaas hai, samajh nahi aata kyun","Heart is sad, don't understand why",twitter_x,2024-06-25,30,1,0,False,0.776,thakawat,زندگی بوجھ
d3feafabec151b43,جو کام پہلے اچھا لگتا تھا اب وہ بھی بوجھ لگتا ہے,Jo kaam pehle acha lagta tha ab woh bhi bojh lagta hai,Work that used to feel good now feels like a burden too,twitter_x,2025-01-22,48,2,2,False,0.84,"umeed,dard",نیند نہیں آتی
e795036db6c69588,گھر سے نکلنے کا دل نہیں کرتا، بند کمرے میں بیٹھا ہوں,"Ghar se nikalne ka dil nahi karta, band kamre mein baitha hun","Don't feel like leaving home, sitting in a closed room",twitter_x,2024-05-30,52,2,2,True,0.723,"tanhai,dard",امید نہیں
2c7db8d6482ebf63,تھکاوٹ بہت ہے، آرام نہیں ملتا,"Thakawat bohat hai, aram nahi milta","Very tired, can't seem to rest",twitter_x,2024-03-01,29,1,1,False,0.769,udaasi,امید نہیں
8c9a41d3cd6d6002,نئے دوست بنے ہیں، زندگی اچھی لگ رہی ہے,"Naye dost bane hain, zindagi achi lag rahi hai","Made new friends, life is feeling good",twitter_x,2025-02-02,38,0,0,False,0.923,,نیند نہیں آتی
7d79152f754767d5,گھر والوں کے ساتھ وقت گزرا، خوشی ہوئی,"Ghar walon ke sath waqt guzra, khushi hui","Spent time with family, felt happy",twitter_x,2024-11-06,37,0,0,False,0.91,kamyabi,اکیلا
d8d0e6382e10da83,گھر والوں کے ساتھ وقت گزرا، خوشی ہوئی,"Ghar walon ke sath waqt guzra, khushi hui","Spent time with family, felt happy",twitter_x,2024-02-01,37,0,0,False,0.859,kamyabi,رونا آتا ہے
7580489b9467d9a0,رویا تو نہیں پر اندر سے ٹوٹا ہوا ہوں,Roya to nahi par andar se toota hua hun,Haven't cried but I'm broken from inside,twitter_x,2024-08-28,36,2,2,False,0.833,"bojh,akela",ڈپریشن
2f2a030c22004835,خاندان کے ساتھ پکنک پر گئے,Khandan ke sath picnic par gaye,Went on a picnic with family,twitter_x,2024-07-04,26,0,0,False,0.91,,دل اداس
b4a18c2997b1e4eb,محبت اور امید دونوں ختم ہو گئے ہیں,Muhabbat aur umeed dono khatam ho gaye hain,Both love and hope have ended,twitter_x,2024-09-13,34,2,2,False,0.836,"tanha,bhetar",اداسی
8d6bde9a9d59209f,جو کام پہلے اچھا لگتا تھا اب وہ بھی بوجھ لگتا ہے,Jo kaam pehle acha lagta tha ab woh bhi bojh lagta hai,Work that used to feel good now feels like a burden too,twitter_x,2025-03-27,48,2,2,False,0.776,"tanhai,dard",زندگی بوجھ
cf35b8fc1e584a96,لوگوں کے درمیان بھی اکیلا محسوس ہوتا ہوں,Logon ke darmiyan bhi akela mahsoos hota hun,Even among people I feel alone,twitter_x,2024-07-26,40,2,2,False,0.848,"udaasi,akela,bekar",تھکاوٹ
12c44569219b08f0,دن گزر گیا پر کچھ خاص نہیں ہوا,Din guzar gaya par kuch khaas nahi hua,Day passed but nothing special happened,twitter_x,2024-10-21,30,1,1,False,0.912,"neend,sochein",امید نہیں
3faf5db118843db8,چائے پی کر دن کی شروعات اچھی ہوئی,Chai pi kar din ki shuruat achi hui,Started the day well with tea,twitter_x,2024-10-11,33,0,0,False,0.883,kamyabi,بیکار لگتا ہے
2872d0d540c56d67,خاندان کے ساتھ پکنک پر گئے,Khandan ke sath picnic par gaye,Went on a picnic with family,twitter_x,2024-04-13,26,0,0,False,0.946,"ghar,khushi",تنہائی
5ebbfc67f8006e06,آج موسم بہت اچھا ہے، باہر گھومنے گیا,"Aaj mausam bohat acha hai, bahar ghumne gaya","Today the weather is very nice, went out for a walk",twitter_x,2024-03-11,36,0,0,False,0.853,mausam,ڈپریشن
0cf1f61703f7d3f9,نئے دوست بنے ہیں، زندگی اچھی لگ رہی ہے,"Naye dost bane hain, zindagi achi lag rahi hai","Made new friends, life is feeling good",twitter_x,2024-12-29,38,0,0,False,0.828,,اداسی
1e76f2fffc962eae,رویا تو نہیں پر اندر سے ٹوٹا ہوا ہوں,Roya to nahi par andar se toota hua hun,Haven't cried but I'm broken from inside,twitter_x,2025-02-20,36,2,2,True,0.651,"neend,udaasi",تھکاوٹ
b28ebae1cb907e93,پرانے دوستوں سے ملاقات ہوئی بہت اچھا لگا,Purane doston se mulaqat hui bohat acha laga,"Met old friends, felt very good",twitter_x,2024-02-01,40,0,0,False,0.846,kamyabi,ڈپریشن
955694b700e224ef,نئے دوست بنے ہیں، زندگی اچھی لگ رہی ہے,"Naye dost bane hain, zindagi achi lag rahi hai","Made new friends, life is feeling good",twitter_x,2024-06-09,38,0,0,False,0.956,kamyabi,خوشی نہیں ملتی
5ef43fbe9c3f860c,لوگوں کے درمیان بھی اکیلا محسوس ہوتا ہوں,Logon ke darmiyan bhi akela mahsoos hota hun,Even among people I feel alone,twitter_x,2024-06-30,40,2,3,False,0.904,"tanha,bhetar",تنہائی
49b9616e5985f514,لوگوں کے درمیان بھی اکیلا محسوس ہوتا ہوں,Logon ke darmiyan bhi akela mahsoos hota hun,Even among people I feel alone,twitter_x,2025-04-19,40,2,2,True,0.661,"umeed,dard",نیند نہیں آتی
8fb99ae3912f6b95,زندگی میں کبھی کبھی اکیلا پن بہت بڑھ جاتا ہے,Zindagi mein kabhi kabhi akela pan bohat barh jata hai,Sometimes loneliness in life increases a lot,twitter_x,2024-03-24,44,1,1,False,0.918,"akela,dard",تھکاوٹ
517a8ff252d0a8b7,آج کام میں بہت کامیابی ملی,Aaj kaam mein bohat kamyabi mili,Got a lot of success in work today,twitter_x,2024-03-29,26,0,0,False,0.833,"ghar,khushi",ڈپریشن
cee79a5237fec545,جو کام پہلے اچھا لگتا تھا اب وہ بھی بوجھ لگتا ہے,Jo kaam pehle acha lagta tha ab woh bhi bojh lagta hai,Work that used to feel good now feels like a burden too,twitter_x,2024-04-15,48,2,2,True,0.654,"tanha,bhetar",ڈپریشن
37b3ec6538b9c66c,نئی کتاب شروع کی ہے، بہت دلچسپ ہے,"Nai kitab shuru ki hai, bohat dilchasp hai","Started a new book, it's very interesting",twitter_x,2025-03-26,33,0,0,False,0.899,"khushi,dost",زندگی بوجھ
628f59d29da1c62b,کوئی نہیں جو محسوس کرے، مجھے کوئی فرق نہیں پڑتا اب,"Koi nahi jo mahsoos kare, mujhe koi farq nahi parta ab","No one who cares, nothing matters to me anymore",twitter_x,2024-08-23,50,3,3,True,0.828,"tanhai,zindagi,khatam",نیند نہیں آتی
4bd79290e857a829,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2024-06-13,27,1,1,False,0.778,"akela,dard",اکیلا
1e74f2c2fa586023,ہر چیز سے نفرت ہو گئی ہے، زندگی سے بھی,"Har cheez se nafrat ho gayi hai, zindagi se bhi","Grown to hate everything, including life itself",twitter_x,2024-02-12,38,3,3,True,0.869,"bojh,maut",اداسی
23537ea328341b76,آج کچھ ٹھیک نہیں لگ رہا، بس یوں ہی,"Aaj kuch theek nahi lag raha, bas yun hi","Not feeling right today, just like that",twitter_x,2024-06-13,34,1,1,False,0.888,thakawat,بیکار لگتا ہے
9cc9e4864b7f2e42,رات کو نیند دیر سے آتی ہے، سوچیں چلتی رہتی ہیں,"Raat ko neend der se aati hai, sochein chalti rehti hain","Sleep comes late at night, thoughts keep running",twitter_x,2024-10-04,46,1,1,False,0.812,thakawat,زندگی بوجھ
31304fb43acfa6f1,محنت کرتا ہوں پر نتیجہ نہیں ملتا، دل بھاری ہے,"Mehnat karta hun par natija nahi milta, dil bhari hai","I work hard but get no result, heart feels heavy",twitter_x,2024-08-22,45,1,1,False,0.912,"udaasi,akela",تھکاوٹ
1ed6586c9cec8b24,آج موڈ ٹھیک نہیں، کسی سے بات نہیں کرنا,"Aaj mood theek nahi, kisi se baat nahi karni","Mood is off today, don't want to talk to anyone",twitter_x,2024-03-16,38,1,1,True,0.741,"yaad,dard",تھکاوٹ
2be056e5acf323af,ہر رات سوچتا ہوں کاش صبح نہ ہو,Har raat sochta hun kaash subah na ho,Every night I wish morning would not come,twitter_x,2024-03-10,30,3,3,True,0.635,"bojh,maut",زندگی بوجھ
5aadba5765b9c451,تھکاوٹ بہت ہے، آرام نہیں ملتا,"Thakawat bohat hai, aram nahi milta","Very tired, can't seem to rest",twitter_x,2025-02-07,29,1,1,False,0.758,"udaasi,akela",تنہائی
1142cd810be77716,آج موڈ ٹھیک نہیں، کسی سے بات نہیں کرنا,"Aaj mood theek nahi, kisi se baat nahi karni","Mood is off today, don't want to talk to anyone",twitter_x,2024-06-16,38,1,1,False,0.882,"yaad,dard",خوشی نہیں ملتی
0e40e73901e98d05,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2025-04-05,27,1,1,False,0.79,udaasi,زندگی بوجھ
6154b03ea5b101f7,تھک گیا ہوں لڑتے لڑتے، اب اور نہیں ہوتا,"Thak gaya hun larte larte, ab aur nahi hota","I'm tired of fighting, I can't do it anymore",twitter_x,2025-02-05,39,3,3,True,0.68,"thakawat,dard,khatam",کوئی نہیں سمجھتا
8f1e863ceebce955,تھک گیا ہوں لڑتے لڑتے، اب اور نہیں ہوتا,"Thak gaya hun larte larte, ab aur nahi hota","I'm tired of fighting, I can't do it anymore",twitter_x,2024-10-11,39,3,3,True,0.703,"maqsad,maut,dard",خوشی نہیں ملتی
babd64118fe462f9,گھر سے نکلنے کا دل نہیں کرتا، بند کمرے میں بیٹھا ہوں,"Ghar se nikalne ka dil nahi karta, band kamre mein baitha hun","Don't feel like leaving home, sitting in a closed room",twitter_x,2024-09-17,52,2,2,True,0.724,"neend,udaasi",کوئی نہیں سمجھتا
e3544e46d31cd12c,نئے دوست بنے ہیں، زندگی اچھی لگ رہی ہے,"Naye dost bane hain, zindagi achi lag rahi hai","Made new friends, life is feeling good",twitter_x,2025-01-15,38,0,0,False,0.971,"ghar,khushi",تھکاوٹ
5e65aacf82762955,آج سیر کو گیا، طبیعت تازہ ہو گئی,"Aaj sair ko gaya, tabiyat taza ho gayi","Went for a walk today, felt refreshed",twitter_x,2024-02-04,32,0,0,False,0.84,kamyabi,نیند نہیں آتی
5a997bfad3e7e933,آج کا دن بہت پرسکون رہا,Aaj ka din bohat pursukoon raha,Today was a very peaceful day,twitter_x,2024-06-25,23,0,0,False,0.953,"ghar,khushi",رونا آتا ہے
f97d72387814cd49,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2024-01-31,27,1,1,False,0.938,"neend,sochein",امید نہیں
20c69cd6677cfedd,دل اداس ہے، سمجھ نہیں آتا کیوں,"Dil udaas hai, samajh nahi aata kyun","Heart is sad, don't understand why",twitter_x,2024-10-04,30,1,0,False,0.898,"udaasi,akela",امید نہیں
306d72eaf0e480f0,رویا تو نہیں پر اندر سے ٹوٹا ہوا ہوں,Roya to nahi par andar se toota hua hun,Haven't cried but I'm broken from inside,twitter_x,2024-06-22,36,2,2,True,0.707,"bojh,akela",نیند نہیں آتی
6414a2b5cad34597,ہر چیز سے نفرت ہو گئی ہے، زندگی سے بھی,"Har cheez se nafrat ho gayi hai, zindagi se bhi","Grown to hate everything, including life itself",twitter_x,2024-01-11,38,3,3,True,0.824,"maqsad,maut,dard",دل اداس
e0a4d94b19e5de99,کبھی کبھی بہت اکیلا محسوس ہوتا ہے,Kabhi kabhi bohat akela mahsoos hota hai,Sometimes feel very alone,twitter_x,2024-01-12,33,1,1,False,0.867,"neend,sochein",دل اداس
7e26abef47a34d33,دوستوں کے ساتھ کھانا کھایا، بہت مزہ آیا,"Doston ke sath khana khaya, bohat maza aaya","Had food with friends, really enjoyed it",twitter_x,2024-12-21,39,0,0,False,0.859,mausam,خوشی نہیں ملتی
cc49e54c456ff363,آج موسم بہت اچھا ہے، باہر گھومنے گیا,"Aaj mausam bohat acha hai, bahar ghumne gaya","Today the weather is very nice, went out for a walk",twitter_x,2024-06-10,36,0,0,False,0.937,kamyabi,امید نہیں
2ce12f511673664e,پرانے دوستوں سے ملاقات ہوئی بہت اچھا لگا,Purane doston se mulaqat hui bohat acha laga,"Met old friends, felt very good",twitter_x,2024-02-11,40,0,0,False,0.851,kamyabi,امید نہیں
5c609a83fee5aa84,گھر والوں کے ساتھ وقت گزرا، خوشی ہوئی,"Ghar walon ke sath waqt guzra, khushi hui","Spent time with family, felt happy",twitter_x,2024-10-25,37,0,0,False,0.967,"ghar,khushi",دل اداس
a866b2fbd59e4e6c,نئے دوست بنے ہیں، زندگی اچھی لگ رہی ہے,"Naye dost bane hain, zindagi achi lag rahi hai","Made new friends, life is feeling good",twitter_x,2024-06-29,38,0,0,False,0.94,"ghar,khushi",دل اداس
2f502fd025f16947,آج موڈ ٹھیک نہیں، کسی سے بات نہیں کرنا,"Aaj mood theek nahi, kisi se baat nahi karni","Mood is off today, don't want to talk to anyone",twitter_x,2025-03-14,38,1,1,False,0.914,"neend,sochein",زندگی بوجھ
ef9ade84a92573a0,تھکاوٹ بہت ہے، آرام نہیں ملتا,"Thakawat bohat hai, aram nahi milta","Very tired, can't seem to rest",twitter_x,2024-02-18,29,1,1,False,0.753,udaasi,زندگی بوجھ
7256395ddecb1aa9,آج موسم بہت اچھا ہے، باہر گھومنے گیا,"Aaj mausam bohat acha hai, bahar ghumne gaya","Today the weather is very nice, went out for a walk",twitter_x,2024-10-05,36,0,0,False,0.917,kamyabi,کوئی نہیں سمجھتا
391f4d6e8438485a,راتیں بہت لمبی ہیں، ختم ہونے کا نام نہیں لیتیں,"Raatein bohat lambi hain, khatam hone ka naam nahi leti","Nights are very long, they seem endless",twitter_x,2024-10-09,46,3,3,True,0.763,"maqsad,maut,dard",خوشی نہیں ملتی
f3a5f74528bab736,آج موڈ ٹھیک نہیں، کسی سے بات نہیں کرنا,"Aaj mood theek nahi, kisi se baat nahi karni","Mood is off today, don't want to talk to anyone",twitter_x,2024-09-14,38,1,1,False,0.808,"yaad,dard",رونا آتا ہے
d97303ad7d925c57,آج پھر وہی پرانی یادیں آئیں,Aaj phir wahi purani yaadein aayin,Those old memories came again today,twitter_x,2024-06-16,27,1,1,False,0.804,thakawat,رونا آتا ہے
0765ca9b749cf4ff,کھانے پینے کا بھی دل نہیں، سب بے مزہ لگتا ہے,"Khane pine ka bhi dil nahi, sab be maza lagta hai","Don't even feel like eating, everything feels tasteless",twitter_x,2024-12-13,44,2,2,True,0.734,"neend,udaasi",تنہائی
8fb68b4931d29ea7,کسی سے ملنے کا دل نہیں، سب بیکار لگتا ہے,"Kisi se milne ka dil nahi, sab bekar lagta hai","Don't want to meet anyone, everything feels pointless",twitter_x,2024-07-28,40,2,2,True,0.682,"tanhai,dard",رونا آتا ہے
78c4a20c6d77a17b,تھکاوٹ بہت ہے، آرام نہیں ملتا,"Thakawat bohat hai, aram nahi milta","Very tired, can't seem to rest",twitter_x,2024-04-25,29,1,1,False,0.865,"yaad,dard",کوئی نہیں سمجھتا
